id_cliente,idade,anos_experiencia,estado_civil,grau_instrucao,historico_credito,area_cultivo_hectares,tipo_propriedade,valor_propriedade,regiao,clima_regiao,renda_anual,renda_mensal,dividas_totais,percentual_renda_comprometida,produtividade_toneladas_por_hectare,tipo_cultura,preco_medio_produto,possui_financiamento_ativo,valor_emprestimo,taxa_juros,prazo_pagamento_meses,percentual_garantia,valor_colateral,dias_atraso,quantidade_parcelas_atrasadas,valor_total_atrasado,tempo_desde_ultimo_atraso
184,33,8,Solteiro,Superior,Bom,14.476709658434157,Comunitária,1047246.4092149881,Centro-Oeste,Temperado,1473858.6204508166,122821.55170423472,215804.25105969337,0.5717461881381057,2.653555063072936,Soja,595.4538996291037,False,233095.1150777669,0.0460346001133395,34,0.9402742486160904,219173.33418582843,247,5,<function <lambda> at 0x000002BD7034CB80>,4
185,61,29,Casado,Superior,Regular,390.6557802659145,Própria,1362782.258134304,Sul,Temperado,754790.0603770871,62899.17169809059,158637.1866495987,0.24324237651055447,4.409627183654995,Algodão,525.7175110039368,False,327292.40009573015,0.0952987546442439,22,0.3760079824495775,123064.5550310754,216,11,<function <lambda> at 0x000002BD7034CB80>,40
186,57,39,Solteiro,Fundamental,Bom,306.8002254505449,Comunitária,890308.0468944913,Norte,Tropical,1445801.2759874996,120483.43966562497,312682.66502779216,0.2023319459461356,9.049447687346701,Milho,515.0828609162254,True,51748.75179678384,0.08066246809352433,79,0.4481894814661364,23193.246234320344,41,3,<function <lambda> at 0x000002BD7034CB80>,29
187,66,3,Divorciado,Superior,Bom,351.3215869629502,Própria,523421.4453173939,Sudeste,Tropical,1358465.1297175535,113205.42747646279,105915.68962877351,0.008521293702458821,1.0887465550342552,Milho,483.300129541352,False,126753.09446250732,0.07457904170615996,110,0.2567307785440542,32541.420624227547,193,2,<function <lambda> at 0x000002BD7034CB80>,56
188,68,32,Casado,Médio,Ruim,419.88671261937805,Arrendada,2124724.0634881724,Centro-Oeste,Árido,1417205.4810704142,118100.45675586785,18646.586414782894,0.09205054764653244,7.100817544519709,Algodão,245.3480017556672,True,459489.66275019926,0.13566278361617168,27,0.5999263653566462,275659.9632926782,326,7,<function <lambda> at 0x000002BD7034CB80>,38
189,48,10,Viúvo,Superior,Regular,402.39141273812777,Arrendada,610833.041771425,Nordeste,Temperado,988675.2024051335,82389.6002004278,804641.6973346773,0.2526815137454997,5.294440417704234,Soja,767.9244263677731,False,334971.3066818831,0.07685696790313992,11,0.8991389435087287,301185.7467956867,162,2,<function <lambda> at 0x000002BD7034CB80>,35
190,39,10,Casado,Superior,Bom,480.6554727297682,Própria,900967.1607491665,Sul,Temperado,778216.0169374018,64851.33474478349,137894.94241457657,0.041101675543136436,2.4494159346461206,Algodão,478.7692311023242,True,6722.021991708127,0.0297947352845096,67,0.46147735770457254,3102.0609471654943,275,0,<function <lambda> at 0x000002BD7034CB80>,26
191,56,19,Solteiro,Fundamental,Regular,270.2878640317985,Comunitária,2759257.187480456,Sul,Tropical,459722.7326537999,38310.22772114999,775976.8498152423,0.30644359770373014,3.8891937364702,Milho,960.5904612524754,False,102312.73627950993,0.14306303453794383,112,0.30262568555946523,30962.461958051463,363,3,<function <lambda> at 0x000002BD7034CB80>,49
192,56,34,Solteiro,Superior,Regular,246.80533816665314,Arrendada,864766.4048128949,Centro-Oeste,Tropical,1652760.178545768,137730.014878814,797542.4789866598,0.2730092630786687,3.024550394893305,Soja,297.7680058331375,False,341418.6330144495,0.13966958006115157,103,0.2547570039432424,86978.78803715855,129,10,<function <lambda> at 0x000002BD7034CB80>,17
193,48,33,Casado,Superior,Ruim,203.9341639459114,Arrendada,366204.84878296906,Nordeste,Árido,1224533.092132724,102044.42434439366,537919.5263292431,0.4603008842066112,8.9004895110111,Trigo,698.606647645689,False,382199.6012812871,0.10897624964560784,36,0.5580002180189236,213267.46084170387,262,4,<function <lambda> at 0x000002BD7034CB80>,51
194,65,23,Viúvo,Médio,Regular,81.07706620788124,Comunitária,1621074.8076380317,Sul,Temperado,899817.34827304,74984.77902275334,309681.95831295144,0.39588162084018996,5.336860455504912,Café,943.681225657153,True,419929.7863370209,0.08082602865716325,67,0.3312173957030107,139088.0502086698,176,4,<function <lambda> at 0x000002BD7034CB80>,48
195,36,28,Viúvo,Fundamental,Ruim,288.4405802766011,Comunitária,1140579.5381787391,Sudeste,Temperado,1889111.8952870106,157425.99127391755,145032.73374988846,0.2675683831923443,6.067848500852435,Algodão,680.2854068652879,True,146088.40169102245,0.03207173148265777,17,0.47688322310808284,69667.10785712309,264,4,<function <lambda> at 0x000002BD7034CB80>,35
196,63,32,Viúvo,Fundamental,Bom,142.1211995413595,Própria,2600760.6805721647,Sul,Árido,114720.84876393684,9560.07073032807,736805.1067209991,0.13479642006304285,6.343188574033186,Milho,877.7092622365249,False,465514.29813878133,0.12279725541507192,17,0.8559838464659495,398472.71950573084,26,7,<function <lambda> at 0x000002BD7034CB80>,59
197,26,7,Solteiro,Fundamental,Regular,461.0472185454229,Comunitária,556717.0686868861,Nordeste,Árido,1703340.4515059942,141945.0376254995,601386.9859817859,0.4361181396106838,6.756554121421205,Soja,836.1069117691558,True,276473.4467889462,0.029812128875123765,68,0.5072379062060195,140237.81227078644,84,7,<function <lambda> at 0x000002BD7034CB80>,58
198,27,29,Casado,Superior,Bom,293.6794481171633,Comunitária,3771265.399030742,Norte,Tropical,1995213.5340330254,166267.7945027521,655453.4564935641,0.42471726207252253,5.46000121338337,Soja,392.11182971455366,True,348269.51119394647,0.028918128036368937,21,0.6878967346050846,239573.45951282475,195,11,<function <lambda> at 0x000002BD7034CB80>,53
199,61,8,Divorciado,Fundamental,Regular,298.45588935151454,Comunitária,4535855.921203936,Norte,Tropical,1776145.3795480772,148012.11496233978,8669.089845131039,0.09197769630923244,1.1608617775268424,Trigo,620.1177429425217,True,298369.431389954,0.08985989951711786,30,0.6017280446582519,179537.25453607147,315,3,<function <lambda> at 0x000002BD7034CB80>,15
200,41,1,Solteiro,Superior,Bom,180.68770713411996,Própria,3730004.1110831625,Centro-Oeste,Árido,1624664.439518938,135388.70329324485,927517.0157078245,0.5488510988552416,4.012504182231867,Algodão,198.44827282078782,False,61370.02733731023,0.04081667122400323,27,0.774826634376029,47551.131733332986,242,8,<function <lambda> at 0x000002BD7034CB80>,53
201,26,3,Viúvo,Superior,Regular,30.734729228965207,Própria,2687493.8351369016,Nordeste,Árido,761125.8669445228,63427.15557871023,66290.18744655025,0.0386430696090259,2.654859166488921,Soja,558.7495885608196,False,481557.32969243993,0.021004934754245367,96,0.324931967190055,156473.3704517544,341,0,<function <lambda> at 0x000002BD7034CB80>,54
202,26,24,Casado,Médio,Regular,20.71316385962937,Arrendada,4310305.717854981,Sul,Temperado,478002.0808793411,39833.50673994509,366805.8851400057,0.03302262533562972,7.121285586205092,Trigo,268.90087322362035,False,61437.78994707633,0.07500474602945222,93,0.936352829186895,57527.4484359351,176,4,<function <lambda> at 0x000002BD7034CB80>,4
203,52,23,Viúvo,Médio,Regular,214.55089635583278,Própria,3489845.979918462,Sul,Árido,1475004.03058921,122917.00254910084,402711.6496517003,0.1124102505974562,1.51034186233042,Milho,756.5499742048233,True,127440.9782055918,0.03783824010930857,81,0.7149062380400284,91108.35030110089,129,4,<function <lambda> at 0x000002BD7034CB80>,8
204,47,8,Divorciado,Médio,Regular,46.859862158132735,Arrendada,102228.05612843978,Norte,Árido,623059.2252513655,51921.60210428046,1355.5244979488457,0.5456764788292627,6.074230520004798,Trigo,551.6555007975184,False,406813.9401114901,0.04086700398648986,23,0.41676298526408584,169544.99212790965,144,4,<function <lambda> at 0x000002BD7034CB80>,33
205,61,37,Viúvo,Médio,Regular,305.38924299236885,Comunitária,2000746.2562337904,Norte,Temperado,368558.57066684193,30713.214222236827,497089.3093507971,0.31199887442215307,2.8956855004687085,Algodão,440.6659945000775,True,309298.4807505507,0.029998383035593504,50,0.29860296651044727,92357.4438892889,82,7,<function <lambda> at 0x000002BD7034CB80>,33
206,56,3,Viúvo,Médio,Regular,441.08163779163044,Arrendada,4262211.90206366,Sudeste,Árido,1577321.2564651107,131443.43803875922,752808.9945110099,0.47276455240374005,9.53961254620355,Trigo,305.3572413586287,True,419074.58268817846,0.04666218798406929,116,0.31978045131695226,134011.85918748914,359,8,<function <lambda> at 0x000002BD7034CB80>,35
207,57,33,Divorciado,Superior,Regular,442.0428341767675,Arrendada,1762001.346977583,Norte,Tropical,638836.43142871,53236.369285725836,823268.6531147722,0.13670591284590036,4.01986847967882,Soja,998.7635577492225,False,257868.09418702245,0.11301294337067062,85,0.8261303415168866,213032.65671703353,87,2,<function <lambda> at 0x000002BD7034CB80>,30
208,25,28,Casado,Superior,Regular,331.227478015455,Comunitária,224315.10895134133,Sudeste,Tropical,1830594.62438493,152549.55203207748,879396.9933058844,0.2941331847922445,3.926990722371708,Soja,118.12499484068604,False,188496.61768331742,0.12516054993831288,73,0.6704880426503663,126384.72823670192,19,8,<function <lambda> at 0x000002BD7034CB80>,51
209,43,8,Solteiro,Fundamental,Regular,109.55975657910085,Arrendada,3743589.210833748,Sul,Temperado,1684452.636741868,140371.05306182234,487718.8683153695,0.21497367817432936,9.310462011916513,Café,91.38264654379901,False,460922.74977389246,0.07882937372380909,17,0.5046066325745466,232584.67664040424,229,10,<function <lambda> at 0x000002BD7034CB80>,19
210,26,34,Casado,Superior,Bom,432.1834315226417,Própria,4020089.4379001996,Sudeste,Árido,1698327.8524283252,141527.32103569378,630636.1905296504,0.49669716423971555,4.756131282737272,Trigo,256.3945304691713,True,18126.158757397425,0.08585199606458431,54,0.466320676949504,8452.602622243749,125,7,<function <lambda> at 0x000002BD7034CB80>,16
211,68,35,Divorciado,Superior,Ruim,443.61625048003805,Própria,844938.7904643774,Sudeste,Tropical,1547708.0575905358,128975.67146587798,79519.71329649877,0.013562663615535974,9.66576100767168,Milho,972.5188356964287,True,428065.1101765229,0.02424515449724634,38,0.8846064035204242,378669.1375858281,353,2,<function <lambda> at 0x000002BD7034CB80>,19
212,50,32,Viúvo,Médio,Regular,102.34352455171455,Própria,2709835.459373747,Centro-Oeste,Tropical,1764145.2190739785,147012.1015894982,488038.2242817499,0.1463056379796632,1.2175331692015314,Algodão,980.2762599039852,False,115408.8925938908,0.02901111397827119,91,0.8998100190251688,103846.07784058254,50,1,<function <lambda> at 0x000002BD7034CB80>,27
213,56,24,Casado,Superior,Ruim,370.02591245648523,Própria,1000179.4230288425,Norte,Tropical,1615378.8465126778,134614.9038760565,154815.75487173526,0.09154453458142726,3.757101176819317,Café,672.1813480335292,True,424368.1638769839,0.053483804334437196,68,0.6650096307354343,282208.9159557073,87,3,<function <lambda> at 0x000002BD7034CB80>,20
214,30,14,Solteiro,Médio,Regular,146.82717671892587,Arrendada,3610210.374268526,Sudeste,Tropical,1212972.4998779627,101081.04165649689,369643.1176225215,0.5155134232329416,6.995736642397881,Trigo,886.1013338460845,False,69598.3067084428,0.09070679469270919,23,0.619635252532029,43125.56435308757,169,11,<function <lambda> at 0x000002BD7034CB80>,56
215,56,32,Divorciado,Fundamental,Regular,402.3069546147002,Arrendada,1394174.753128554,Sul,Árido,605728.982792089,50477.41523267408,329305.3128645993,0.2805263098162594,9.017712680748748,Milho,253.26364429875562,False,290109.48184527026,0.11614164933554909,59,0.8531584336612572,247509.3511213897,62,1,<function <lambda> at 0x000002BD7034CB80>,18
216,28,43,Casado,Fundamental,Bom,498.6327604522833,Comunitária,1615264.8566884839,Nordeste,Árido,1778654.202564015,148221.18354700124,423540.5772415082,0.2425320263359297,3.307650337074555,Café,973.4399894677924,False,444053.959505736,0.0986503979739443,117,0.7994681438355002,355006.99476885516,88,3,<function <lambda> at 0x000002BD7034CB80>,2
217,35,16,Solteiro,Superior,Bom,19.862872638049442,Arrendada,4232605.725518502,Sudeste,Árido,1684395.1730909199,140366.26442424333,571636.6179741325,0.2696896572606479,9.374298327673014,Soja,185.64560763258643,False,236769.82344944525,0.07097662114828247,102,0.5202601466622307,123181.90307299886,188,4,<function <lambda> at 0x000002BD7034CB80>,29
218,41,4,Divorciado,Fundamental,Ruim,449.1961035665113,Arrendada,2407795.6434241766,Norte,Árido,956301.0579768793,79691.75483140661,902876.6470629958,0.5831547304214011,6.3470931984926935,Algodão,146.06892877257536,False,373283.33690169646,0.03538212949040796,32,0.26619094780068564,99364.64524806524,189,1,<function <lambda> at 0x000002BD7034CB80>,4
219,62,37,Solteiro,Superior,Bom,313.20211413133575,Arrendada,3365284.533530327,Centro-Oeste,Tropical,97375.79828387128,8114.649856989273,394484.6313475053,0.5101604366015544,8.209074188781244,Trigo,156.60096228490926,False,402335.8089277792,0.12150052053533462,111,0.8148000858902222,327823.2516710665,88,11,<function <lambda> at 0x000002BD7034CB80>,41
220,48,21,Divorciado,Fundamental,Bom,486.82439648658647,Comunitária,2041746.6010762148,Sul,Temperado,1284316.5802557888,107026.3816879824,981131.1957115508,0.42382126311018453,4.574865738762075,Milho,594.4715271089365,True,368247.10435838957,0.06729218670787743,88,0.334960823152195,123348.35319929842,347,7,<function <lambda> at 0x000002BD7034CB80>,5
221,29,14,Viúvo,Médio,Ruim,235.17971117558167,Própria,1525133.9431090893,Centro-Oeste,Temperado,120181.77027963183,10015.147523302652,759028.0480512028,0.17428737553395277,2.90962344310186,Soja,791.9256806821497,True,462664.86843729916,0.11568702188276266,117,0.2131015251827827,98594.58911247995,331,0,<function <lambda> at 0x000002BD7034CB80>,2
222,58,31,Casado,Médio,Bom,424.45702563283,Arrendada,3146116.3991020736,Nordeste,Tropical,1854034.3244598464,154502.86037165386,511481.0467883832,0.09910379971106865,9.201118739029239,Café,398.33381898090147,False,223417.11525996434,0.08668724944886444,83,0.8746421401631927,195410.0238400619,25,2,<function <lambda> at 0x000002BD7034CB80>,48
223,30,18,Solteiro,Médio,Regular,35.88506395614723,Comunitária,816544.9916901654,Sudeste,Tropical,1924029.8881181078,160335.82400984233,644026.4371119441,0.552860177414672,9.398222815655968,Algodão,979.0011883968202,False,86562.71958257789,0.11602606696303729,30,0.6626030762693749,57356.724285659366,175,6,<function <lambda> at 0x000002BD7034CB80>,41
224,46,7,Divorciado,Médio,Ruim,170.9631297887564,Comunitária,1896349.1860559718,Sudeste,Temperado,395190.4888812164,32932.540740101365,102224.17113194449,0.2538453136778897,5.478176297387219,Café,462.699131212413,True,23905.53185123989,0.13794764298883436,39,0.9133328284286069,21833.70702078308,363,9,<function <lambda> at 0x000002BD7034CB80>,23
225,35,10,Solteiro,Superior,Ruim,38.17318618684894,Comunitária,1084733.3350603152,Norte,Temperado,1359250.9685487216,113270.91404572681,844521.5313136549,0.16725347968117749,1.0584551439933085,Café,192.92612323455546,True,123229.93481875255,0.13973383708699427,93,0.5876704665580945,72418.59328885989,263,0,<function <lambda> at 0x000002BD7034CB80>,43
226,40,7,Solteiro,Fundamental,Regular,487.7948510721399,Própria,3494185.08635669,Sudeste,Tropical,202692.62903427027,16891.052419522523,582357.4550639659,0.28255249585058123,1.9880465830336402,Milho,492.6684107768299,False,71598.75194012106,0.08956388140007845,107,0.9411848805691225,67387.66279366107,41,10,<function <lambda> at 0x000002BD7034CB80>,0
227,57,33,Casado,Superior,Bom,409.4020840995592,Arrendada,4723833.749813233,Sul,Tropical,1464443.5185747817,122036.95988123181,986067.4802096018,0.5507084536922112,6.1572516420854955,Soja,695.0853071513179,False,278974.37071724026,0.08649608741953305,65,0.48317739838309104,134794.11065871612,118,1,<function <lambda> at 0x000002BD7034CB80>,49
228,33,23,Viúvo,Médio,Ruim,427.01097351675537,Comunitária,4977779.291678539,Nordeste,Árido,707629.5789822957,58969.131581857975,636428.743752849,0.2322403880347759,1.213990320716976,Trigo,840.6144914791597,True,92472.668605866,0.05453820051536884,59,0.7796176018674343,72093.32013678724,168,2,<function <lambda> at 0x000002BD7034CB80>,50
229,30,21,Solteiro,Superior,Ruim,469.29278955977765,Própria,2278870.211685874,Centro-Oeste,Árido,1368479.2212262817,114039.93510219014,834111.5832663251,0.3375845983488597,4.572207315880258,Milho,485.82987545876324,False,19466.85364468559,0.14165397809880786,92,0.44078920740942684,8580.778988796274,107,1,<function <lambda> at 0x000002BD7034CB80>,53
230,40,19,Divorciado,Fundamental,Regular,47.12622562929375,Comunitária,1300025.4287004,Nordeste,Temperado,758295.4882203122,63191.29068502601,799762.7427952398,0.48177978066514004,3.7303295101481133,Algodão,613.9264847467091,True,17994.914434333932,0.07952949173595072,10,0.20093093146238275,3615.7349188765934,146,1,<function <lambda> at 0x000002BD7034CB80>,51
231,53,19,Divorciado,Superior,Regular,195.87080829410002,Comunitária,2242005.3834024044,Sudeste,Tropical,308223.6694698068,25685.305789150563,345461.1514682688,0.2562795186290347,7.429134478619842,Café,303.9774765509107,False,415784.7491824308,0.03658686110735903,113,0.5037956276391654,209470.53867715568,175,11,<function <lambda> at 0x000002BD7034CB80>,35
232,27,36,Viúvo,Fundamental,Bom,40.16227007678105,Comunitária,4243983.579315484,Centro-Oeste,Temperado,824097.7613950645,68674.8134495887,259610.62523321164,0.14012508115582098,1.5002080565314175,Algodão,663.6207000852384,True,295724.9657215124,0.0762516389014515,41,0.7902124104873911,233685.5380040974,188,10,<function <lambda> at 0x000002BD7034CB80>,14
233,44,29,Divorciado,Superior,Ruim,109.34258526726417,Comunitária,1069728.1088325973,Norte,Árido,243093.58273688424,20257.79856140702,430493.58343151,0.59671544902982,5.398581420795587,Milho,986.6733467528265,False,179042.6509466891,0.036516922530940514,59,0.3200193435572112,57297.11162470234,159,5,<function <lambda> at 0x000002BD7034CB80>,40
234,60,18,Viúvo,Fundamental,Bom,118.53605963364782,Comunitária,4762873.475681973,Nordeste,Árido,1162228.8844543528,96852.40703786274,467241.34440883715,0.5739425144712957,6.212028428880448,Milho,96.60089395840416,False,447114.02137012343,0.08532911895341977,93,0.6038416265659144,269986.05792456237,301,6,<function <lambda> at 0x000002BD7034CB80>,37
235,43,2,Divorciado,Fundamental,Bom,237.20806946855146,Própria,1742235.5555508474,Centro-Oeste,Temperado,101084.03365596995,8423.66947133083,240084.7019366439,0.5060875014753083,6.555619684473559,Trigo,892.2041371699094,False,35098.3057038568,0.0929658169313076,41,0.36985718788057204,12981.360647001118,347,5,<function <lambda> at 0x000002BD7034CB80>,43
236,50,1,Casado,Médio,Regular,137.93827288955308,Arrendada,4929728.114279009,Centro-Oeste,Árido,1064092.9656077223,88674.41380064352,894597.8733509718,0.4130243276315535,4.646419048152468,Café,584.1683776291467,True,490161.0363639129,0.0639082489941661,74,0.25969929713528234,127294.47662680976,73,10,<function <lambda> at 0x000002BD7034CB80>,17
237,27,5,Solteiro,Fundamental,Ruim,54.98416287479174,Arrendada,4201113.993293113,Centro-Oeste,Tropical,1775009.921249171,147917.4934374309,542547.862300646,0.17691937684181816,3.7393100508659587,Milho,289.49372658418497,False,308145.8951272305,0.029314579850093007,44,0.6939615855554531,213841.41396489725,351,5,<function <lambda> at 0x000002BD7034CB80>,22
238,43,20,Casado,Médio,Ruim,87.90808910158331,Arrendada,4052424.144029582,Sul,Temperado,1678989.0748363382,139915.7562363615,978444.3921535696,0.5480477628984192,7.142437303634339,Algodão,957.1452245087951,True,91732.12698442423,0.14265545963232107,75,0.9615740978427225,88207.2372482418,17,8,<function <lambda> at 0x000002BD7034CB80>,46
239,44,11,Solteiro,Médio,Ruim,77.901403958285,Arrendada,1623628.1351777536,Nordeste,Tropical,1767907.7652604636,147325.64710503863,810017.7780462633,0.16533400207273724,8.628121432922455,Trigo,509.18658790595396,True,339534.5494884843,0.12053590475284585,114,0.4485633749743337,152302.76343894444,139,7,<function <lambda> at 0x000002BD7034CB80>,28
240,56,42,Solteiro,Médio,Regular,486.67301496658763,Própria,93447.19914225084,Centro-Oeste,Tropical,1845656.6282116724,153804.71901763938,555704.860391946,0.4804856968060995,7.242558740045909,Algodão,365.10573908971634,True,381690.6298917813,0.12905454046566572,105,0.6645166402879603,253639.77500508184,114,7,<function <lambda> at 0x000002BD7034CB80>,50
241,31,2,Solteiro,Superior,Regular,380.8497909246444,Própria,1941557.8986886397,Nordeste,Árido,226965.21799387457,18913.768166156213,947040.2781443592,0.5509549007647838,9.388921289114995,Café,222.4227468572991,True,214671.39168538724,0.06769289125720983,114,0.9628826942006357,206703.3679938256,327,5,<function <lambda> at 0x000002BD7034CB80>,40
242,65,3,Casado,Superior,Regular,484.0419253084332,Própria,1543956.3798303336,Centro-Oeste,Tropical,274919.4616939119,22909.955141159324,504874.8150953071,0.3618023042579469,7.455371728221344,Trigo,282.229599743829,False,430816.3031227737,0.11890803390252858,9,0.7203866799957501,310354.32629465766,224,4,<function <lambda> at 0x000002BD7034CB80>,21
243,57,23,Solteiro,Superior,Regular,222.67154082141474,Comunitária,235115.1025235466,Norte,Temperado,1122873.4764999945,93572.78970833287,887106.5125186704,0.4818337307347073,7.881568606122565,Trigo,841.2065895118704,False,75366.20364823515,0.08309847637199526,79,0.7384906418479635,55657.23610582951,45,8,<function <lambda> at 0x000002BD7034CB80>,23
244,64,12,Casado,Superior,Regular,142.79239842301502,Comunitária,2551558.0197043517,Norte,Tropical,1790065.8834803698,149172.1569566975,358144.7811958055,0.47501705952104795,2.5111287694187996,Trigo,633.6895088513076,False,139418.79178880417,0.046140853492785974,70,0.3431428092486687,47840.555876465485,37,11,<function <lambda> at 0x000002BD7034CB80>,44
245,63,20,Viúvo,Fundamental,Ruim,400.1551326185474,Comunitária,2045004.9908495462,Norte,Tropical,1949211.9239175809,162434.32699313175,378642.3834040941,0.11589465067258792,4.7758568007404065,Soja,917.5833385139002,True,46746.180791994884,0.036175038997937725,90,0.5940877430822613,27771.333044431594,205,1,<function <lambda> at 0x000002BD7034CB80>,47
246,42,5,Divorciado,Fundamental,Bom,166.49568943036766,Arrendada,3191054.5153205474,Sudeste,Tropical,111598.59633319992,9299.88302776666,418130.6829709312,0.40075468415765075,5.3654979786036865,Trigo,270.37002954989657,False,105438.92030367607,0.06485661301186739,45,0.49366619766979736,52051.63087272456,8,6,<function <lambda> at 0x000002BD7034CB80>,12
247,64,37,Divorciado,Superior,Ruim,153.1947699841474,Comunitária,3124872.294860712,Centro-Oeste,Tropical,724432.6867173071,60369.39055977559,546625.6459432461,0.05608076214266613,3.3066384606514685,Algodão,165.0816451564564,True,119364.40595557251,0.03788177449176816,108,0.5767654819128241,68845.26912420374,252,5,<function <lambda> at 0x000002BD7034CB80>,32
248,25,38,Solteiro,Fundamental,Bom,120.09046614287644,Arrendada,647695.8476885665,Sudeste,Tropical,441530.624226787,36794.21868556558,553490.270198824,0.30471008588248877,5.756858743206591,Algodão,55.783154426810505,True,458816.59546085505,0.14977496690652892,42,0.8406612611535018,385709.33777827845,107,6,<function <lambda> at 0x000002BD7034CB80>,49
249,35,30,Casado,Fundamental,Regular,69.1910942209965,Comunitária,4885979.453326781,Nordeste,Árido,1516812.380883871,126401.03174032259,496398.92167708423,0.0973413288843465,3.6171274979966275,Café,532.4689357351941,True,39054.844375578105,0.026394568730162868,72,0.5685591901968787,22204.99069144381,97,11,<function <lambda> at 0x000002BD7034CB80>,21
250,52,9,Divorciado,Médio,Bom,131.94921520329916,Arrendada,975310.5757351622,Sudeste,Temperado,1287583.8597033233,107298.65497527695,306000.9735831675,0.249809699277859,7.187518835239744,Milho,998.3915838628888,False,213707.56009385473,0.07734866791797995,116,0.2502805426062681,53486.844099351605,274,3,<function <lambda> at 0x000002BD7034CB80>,34
251,49,34,Casado,Médio,Ruim,180.8832754945744,Comunitária,2254106.4225852876,Nordeste,Árido,257378.30233801392,21448.19186150116,927206.464790831,0.49978924481906256,5.2325962903285825,Milho,710.217005377707,True,266199.34361345647,0.07877215791074994,36,0.9244333289206905,246083.5453730903,70,8,<function <lambda> at 0x000002BD7034CB80>,16
252,47,44,Casado,Médio,Ruim,338.62713303213656,Comunitária,2466181.839996988,Nordeste,Temperado,977373.6933826435,81447.80778188696,588586.0973492543,0.5923007037781226,5.12926258842132,Soja,342.9748623668888,False,449346.5269010804,0.059082150715617815,96,0.6358527099615765,285718.2068418744,38,6,<function <lambda> at 0x000002BD7034CB80>,21
253,55,35,Solteiro,Médio,Bom,35.96959689862853,Própria,4074660.8462098944,Nordeste,Temperado,1377172.234295157,114764.35285792976,407739.2161915949,0.19077589899577063,9.852782779295305,Trigo,883.0156538748631,False,498848.10933060676,0.0942757035419029,86,0.9395954868242336,468715.43213783996,297,1,<function <lambda> at 0x000002BD7034CB80>,4
254,54,22,Divorciado,Fundamental,Regular,109.20093513434476,Comunitária,541186.5006685015,Sudeste,Temperado,1562430.6799695946,130202.55666413288,651176.9607436182,0.31917341926990594,4.532003636883134,Soja,792.6361526885617,False,376694.0574599179,0.03949701313970081,92,0.6578836096220996,247820.84624492537,89,3,<function <lambda> at 0x000002BD7034CB80>,24
255,66,44,Solteiro,Superior,Regular,405.4667019443798,Comunitária,2171789.182082232,Centro-Oeste,Temperado,59704.365372336884,4975.363781028073,767966.7578098052,0.3067788146222931,4.260658893306115,Café,64.6444077727123,True,485395.49528451473,0.12190860947634038,82,0.2557090527800485,124120.02232290577,218,4,<function <lambda> at 0x000002BD7034CB80>,5
256,59,24,Solteiro,Fundamental,Ruim,77.72635217396653,Própria,3161085.7426692094,Sudeste,Temperado,1783129.7564881018,148594.14637400847,960728.088228243,0.5726409058986396,3.8674393415438897,Café,826.0174565139713,False,393550.5662679369,0.06321820337219299,52,0.6422955148206171,252775.7635690099,106,1,<function <lambda> at 0x000002BD7034CB80>,52
257,31,17,Divorciado,Fundamental,Bom,174.60934752864816,Arrendada,1115020.3270390749,Centro-Oeste,Tropical,1147177.1382420384,95598.09485350321,499549.1622675826,0.2871502394596641,9.052742988782184,Milho,335.5004193765712,True,481601.3204857083,0.09687453667382344,32,0.6605911459941445,318141.5682119473,95,9,<function <lambda> at 0x000002BD7034CB80>,16
258,40,10,Divorciado,Fundamental,Regular,433.00616631977937,Própria,3155966.09889206,Centro-Oeste,Árido,1627580.0476206113,135631.67063505095,112098.51035075879,0.4194637232398187,5.470514434883604,Café,192.18979135442103,True,353635.36297222757,0.11303310068870472,56,0.3714719034743805,131365.60141914684,31,7,<function <lambda> at 0x000002BD7034CB80>,30
259,50,30,Viúvo,Médio,Regular,81.68802901600411,Própria,4622140.94587078,Nordeste,Árido,1619717.2994282811,134976.44161902342,440765.8014365413,0.5530735398651156,6.4001302973257195,Trigo,265.01429775022086,True,39881.71272553554,0.13557547529972094,25,0.5768232672835014,23004.699839205405,125,0,<function <lambda> at 0x000002BD7034CB80>,16
260,26,23,Viúvo,Médio,Ruim,45.954733631004,Arrendada,4987714.749304741,Sudeste,Tropical,395908.2673365189,32992.35561137657,478970.56145347137,0.22402713572210403,2.627366311021555,Algodão,495.15081415638207,True,200960.09349633826,0.12865236673878602,115,0.5675532094989211,114055.54604505004,146,2,<function <lambda> at 0x000002BD7034CB80>,58
261,25,32,Casado,Médio,Regular,244.84630756460535,Comunitária,210632.8301138448,Centro-Oeste,Temperado,238140.79810219354,19845.066508516127,896994.0781856739,0.5412733429472325,5.868481240044342,Café,453.62453071461044,False,323298.6419012352,0.09908017365346275,18,0.6983009192164829,225759.73882107306,279,0,<function <lambda> at 0x000002BD7034CB80>,32
262,36,17,Divorciado,Superior,Bom,154.6976580828755,Arrendada,1216161.7298111536,Norte,Árido,1448148.7925681768,120679.06604734807,394800.7684629531,0.5504737331346081,3.4718337358163947,Soja,324.4429344055154,False,175359.2547271255,0.0704911134499053,68,0.4076912789391363,71492.43883351558,23,4,<function <lambda> at 0x000002BD7034CB80>,38
